"",gene_symbol,GSM1545535,GSM1545536,GSM1545537,GSM1545538,GSM1545539,GSM1545540,GSM1545541,GSM1545542,GSM1545543,GSM1545544,GSM1545545
ENSMUSG00000043089,Mmp1a,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000043090,Zfp866,12.86821,16.01549,27.96337,7.64057,6.79801,13.90125,13.47617,10.48697,19.28316,16.84602,10.81356
ENSMUSG00000043091,Tuba1c,391.15103,296.39659,139.74815,493.40421,546.85451,504.46721,605.04827,539.88784,371.59948,297.89581,406.45995
ENSMUSG00000043099,Hic1,2.44602,3.74102,12.61902,5.16997,6.5754,1.86869,1.33612,6.10412,4.2046,2.90867,1.38414
ENSMUSG00000043102,Qrfp,0.98373,0.31786,0.61835,0.80828,0.89042,0.76343,0.90512,0.54188,2.21104,0.52518,0.73532
ENSMUSG00000043110,Lrrn4,0.05317,0.12226,0.29773,0.38127,0.59932,0.12534,0.1293,0.41438,0.25373,0.0808,0.08651
ENSMUSG00000043119,Olfr448,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000043122,A530016L24Rik,0.05317,0.0978,1.1222,0.36602,0.2911,0.14813,0.07183,0.3825,0,0.12119,0.04325
ENSMUSG00000043126,LOC108167814,0.02659,0.0489,0.11451,0.061,0,0,0.02873,0,0.10874,0.0404,0
ENSMUSG00000043131,Mob1a,195.30964,214.85208,250.47944,215.61366,204.3855,225.12047,204.19697,217.69234,295.55425,236.89463,184.47927
ENSMUSG00000043140,Tmem186,4.30713,6.35729,13.26027,5.44448,5.2569,7.85079,5.83297,6.18381,12.72253,6.10012,4.54169
ENSMUSG00000043144,Aqp6,0.31905,0.02445,0,0,0,0.10255,0.73271,0,0.03625,0.0404,0.38929
ENSMUSG00000043153,Ispd,7.63053,4.47456,6.27515,9.63841,7.63706,6.7911,6.79555,8.41508,3.62465,5.29216,7.26671
ENSMUSG00000043154,Ppp2r3a,126.60829,42.20265,76.33245,61.85663,69.16162,60.40207,106.24334,75.78352,65.96869,34.70199,97.19224
ENSMUSG00000043155,Hpdl,0.39881,0.61128,0.93898,0.99129,0.8733,0.97992,0.64651,0.66938,2.21104,0.80796,0.73532
ENSMUSG00000043157,Arl11,0.10635,0.0978,0.13741,0.01525,0.03425,0,0,0,0.03625,0,0
ENSMUSG00000043162,Pyurf,6.11506,10.39173,10.58074,11.84975,14.55493,9.61693,6.43638,9.92915,15.6585,10.7863,8.34807
ENSMUSG00000043164,Tmem212,0,0.14671,0.27482,0.0305,0,0.05697,0.02873,0.03188,0.03625,0.20199,0.04325
ENSMUSG00000043165,Lor,0.13294,0.66018,2.10699,1.86058,1.19864,0.26207,0.18677,0.62157,0.14499,0.60597,0.21627
ENSMUSG00000043183,Simc1,22.59913,11.05191,14.90922,41.1615,49.26417,17.11449,34.22199,53.85331,25.37257,13.81616,22.0164
ENSMUSG00000043190,Rfesd,4.25395,9.09582,9.41273,4.01092,4.36648,5.61747,4.45374,3.33097,5.25575,11.10949,6.7044
ENSMUSG00000043207,Zmpste24,58.33234,87.21718,99.32608,85.78489,90.08647,96.85296,81.44604,70.71535,135.52579,86.61359,73.09964
ENSMUSG00000043219,Hoxa6,0,0,0.06871,0.0305,0.01712,0,0.01437,0.01594,0.4712,0.0808,0
ENSMUSG00000043226,Olfr1009,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000043230,Fam124b,1.09008,0.53792,0.61835,0.24401,0.18836,0.53554,0.96258,0.54188,0.43496,0.68677,1.0381
ENSMUSG00000043241,Upf2,66.76048,56.2376,85.9513,70.19873,51.30186,52.08411,58.32968,64.11716,65.56998,75.46371,72.32106
ENSMUSG00000043243,Fam129c,3.85515,3.44761,5.6797,2.59261,2.08906,2.89419,3.43369,3.53816,4.63956,4.3226,3.71986
ENSMUSG00000043251,Exoc3l,0.13294,0.07335,1.37412,0.32026,0.32535,0.19371,0,0.22313,0.25373,0.24239,0
ENSMUSG00000043252,Tmem64,24.24754,11.46758,78.16461,72.57783,85.05218,18.92621,30.05559,67.3525,67.01984,12.03864,21.19457
ENSMUSG00000043257,Pigv,7.17855,10.07387,15.45887,3.90417,5.30827,9.83342,6.43638,3.5541,9.49659,8.96838,5.104
ENSMUSG00000043259,Fam13c,0.4254,0.31786,0.80157,33.82594,31.62701,0.56972,1.03442,43.01571,14.06366,0.64637,0.69207
ENSMUSG00000043262,Uevld,12.23012,23.13077,37.94865,20.06985,22.1235,15.42811,11.52227,15.66671,23.74148,19.55269,16.09057
ENSMUSG00000043263,Ifi209,0.02659,0,0.11451,0.01525,0.01712,0.05697,0.05747,0.03188,0.14499,0.0808,0.17302
ENSMUSG00000043267,Olfr1031,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000043274,Olfr1123,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000043279,Trim56,56.68393,76.21417,119.02182,65.8218,69.41847,82.63267,66.23148,95.49839,156.29506,82.29099,56.14398
ENSMUSG00000043282,Teddm1b,0.15952,0.07335,0.13741,0.10675,0.17123,0.17092,0.38791,0.19125,0.18123,0.16159,0.17302
ENSMUSG00000043284,Tmem11,56.23195,38.65724,35.68135,64.02222,48.44224,40.79219,43.61795,44.89636,40.48738,36.15633,45.50344
ENSMUSG00000043286,Pnpla1,0.34563,0.66018,17.81778,0.47277,0.8048,0.31905,0.71835,0.78094,0.50745,1.33314,0.5623
ENSMUSG00000043289,Mei4,0.47857,0.19561,0.20612,0.48802,0.41096,0.2051,0.44537,0.81282,0.79742,0.20199,0.25953
ENSMUSG00000043290,Zfp784,2.15356,3.3498,2.40471,1.72332,2.43153,2.79164,1.81023,1.08376,1.44986,1.49473,1.64366
ENSMUSG00000043298,Smco3,0.05317,0,0.09161,0.13726,0.03425,0.01139,0.02873,0,0,0,0
ENSMUSG00000043300,B3galnt1,1.06349,0.61128,2.38181,2.33335,3.47606,0.30765,1.24992,1.83283,0.79742,0.24239,1.21112
ENSMUSG00000043301,Kcnj6,0.05317,0,0,0.01525,0.03425,0,0,0.01594,0,0,0
ENSMUSG00000043308,Vmn1r75,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000043310,Olfr571,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000043311,D17H6S53E,6.80633,7.23753,13.5809,4.43794,3.5788,8.84211,8.74945,4.87692,11.74388,6.62529,5.53654
ENSMUSG00000043312,Olfr131,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000043313,Pcdhb19,1.56865,1.78493,1.69475,2.2571,2.60276,1.78893,2.0832,2.99628,6.05317,2.0603,1.94644
ENSMUSG00000043314,Olfr30,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000043319,Cox8c,0,0,0,0,0,0,0,0.01594,0,0,0
ENSMUSG00000043323,Fbrsl1,88.58858,50.58939,29.72683,27.66468,31.60989,61.94032,91.33048,30.7756,12.46881,54.53748,82.87509
ENSMUSG00000043331,Olfr975,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000043333,Rhbdl2,4.41348,17.06689,7.80959,5.8715,4.81169,9.65111,5.25829,4.4466,6.2344,18.58314,8.13179
ENSMUSG00000043336,Filip1l,4.49324,15.74653,54.02588,45.37068,50.75391,7.91915,4.99969,58.60273,88.22407,27.06675,9.38617
ENSMUSG00000043342,Hoxd9,0,0,0.16031,0.13726,0.06849,0.05697,0.07183,0.23906,0,0.16159,0.04325
ENSMUSG00000043354,Olfr577,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000043357,Olfr187,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000043366,Olfr78,0,0.0978,0.0458,0.83879,1.02741,0.03418,0.0431,0.47813,0.57994,1.33314,0.5623
ENSMUSG00000043372,Hexim2,0.55833,1.24701,2.67954,0.38127,0.94179,0.84319,0.34481,0.33469,0.79742,1.17155,0.30278
ENSMUSG00000043383,Olfr1342,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000043384,Gprasp1,44.58675,26.65173,35.13171,44.91316,42.55177,32.08682,40.94571,48.7692,48.82408,33.00527,41.87009
ENSMUSG00000043385,Olfr267,0,0,0,0,0,0,0,0.01594,0,0,0
ENSMUSG00000043388,Tmem130,0,0.07335,0.0458,5.76474,8.322,0.12534,0.07183,6.32725,0.10874,0.12119,0.08651
ENSMUSG00000043391,2510009E07Rik,8.88013,15.45311,16.69558,33.18541,47.77443,12.48834,7.988,28.3212,13.73744,13.45258,8.82386
ENSMUSG00000043398,Gpr135,1.59523,0.80689,1.39702,2.11984,0.95891,0.86598,1.29302,1.97627,0.43496,1.17155,1.60041
ENSMUSG00000043410,Hfm1,0.02659,0.0978,0,0.04575,0.01712,0.09116,0.01437,0.04781,0.10874,0.24239,0.04325
ENSMUSG00000043411,Usp48,143.99633,110.76362,125.38858,90.17708,85.01793,103.58709,111.80333,79.65637,120.15726,137.87882,168.60497
ENSMUSG00000043415,Otud1,27.6507,10.02496,12.80223,6.63403,9.24666,4.54639,6.52258,4.15973,19.93559,6.4637,20.32949
ENSMUSG00000043418,Lrit2,0.18611,0.07335,0.0229,0.0305,0.10274,0.06837,0.35917,0.04781,0.07249,0.0808,0.43254
ENSMUSG00000043419,Chd3os,0.95714,0.73353,39.75791,3.32464,5.49663,0.56972,0.91948,1.27501,2.71849,0.96956,0.51905
ENSMUSG00000043421,Hilpda,119.72221,67.16725,21.96304,41.96978,32.96264,109.67174,161.29736,29.27746,13.73744,50.41687,97.49502
ENSMUSG00000043424,Eif3j2,146.5487,103.35492,68.72898,156.13613,117.24426,128.7005,173.265,185.89673,99.17052,133.8794,158.35372
ENSMUSG00000043429,Ccdc185,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000043430,Psapl1,0.34563,1.58932,264.99933,1.50981,1.64385,1.48128,0.41664,1.59376,0.79742,3.99941,0.82183
ENSMUSG00000043432,Leng9,4.01467,9.58484,6.16064,3.82791,3.85278,7.11015,4.33881,2.48627,3.29843,5.97892,3.37383
ENSMUSG00000043439,E130012A19Rik,14.70273,14.64623,16.60397,28.32045,30.42837,25.86544,18.11668,19.12518,11.96136,12.9678,11.11634
ENSMUSG00000043441,Gpr149,0.05317,0.02445,1.1451,0.0305,0.03425,0.02279,0.05747,0.07969,0.28997,0.0808,0.08651
ENSMUSG00000043445,Pgp,27.67729,12.27447,58.58338,19.41407,12.46587,16.69289,17.81497,7.156,35.23163,8.03923,16.60962
ENSMUSG00000043448,Gjc2,0.13294,0.14671,0.22902,0.22876,0.23973,0.19371,0.1293,0.11156,0.36247,0.48478,0.30278
ENSMUSG00000043453,Magea10,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000043456,Zfp536,0.02659,0.19561,0.29773,0.24401,0.15411,0.06837,0.0862,0.09563,0,0.40398,0.04325
ENSMUSG00000043458,Pcdhb12,0.55833,0.31786,0.38933,0.83879,1.19864,0.46717,0.77581,0.9722,0.36247,0.48478,0.73532
ENSMUSG00000043460,Elfn2,0,0,0.0229,0,0,0,0,0.03188,0.10874,0,0
ENSMUSG00000043461,Sptssb,0,0,0.0458,0.07625,0.13699,0,0,0.09563,0,0.36358,0
ENSMUSG00000043463,Rab9b,0.4254,0.19561,0.20612,0.07625,0.20548,0.12534,0.20114,0.255,0.14499,0.24239,0.17302
ENSMUSG00000043467,Zbtb37,36.69035,23.83985,22.53559,18.65154,17.60291,24.25882,25.47254,25.97837,29.32345,39.38818,28.98033
ENSMUSG00000043468,Adam30,0.15952,0,0,0.12201,0.27398,0.17092,0.18677,0.19125,0.03625,0,0.17302
ENSMUSG00000043472,Lce3d,0,0.02445,2.65663,0,0,0,0,0,0.03625,0,0
ENSMUSG00000043485,Krt34,0,0,0,0,0.01712,0,0,0,0,0,0
ENSMUSG00000043487,Acot6,10.04997,5.55041,4.35138,2.33335,2.41441,6.72274,14.35255,2.4544,2.02981,5.17096,15.83105
ENSMUSG00000043496,Tril,2.04722,1.58932,39.32278,61.87188,80.6172,0.71785,2.02574,29.26152,0.79742,1.00995,1.73017
ENSMUSG00000043501,Lgals2,1.99404,0.78244,0.59545,0.28976,0.5822,0.59251,0.71835,0.17531,0.50745,0.60597,0.86508
ENSMUSG00000043505,Gimap5,0,0.12226,0.18322,0.47277,0.23973,0.21649,0.11494,0.98813,0,0.36358,0.21627
ENSMUSG00000043510,Hscb,9.22576,13.25251,9.32112,4.92596,4.33223,10.00434,6.68062,4.38285,6.19816,14.30094,9.81871
ENSMUSG00000043518,Rai2,1.59523,0.90469,9.0005,37.45559,57.60329,1.41291,2.77281,33.59656,3.58841,0.64637,1.38414
ENSMUSG00000043529,Olfr266,0,0,0,0,0,0,0,0,0.03625,0,0
ENSMUSG00000043531,Sorcs1,0.2127,0.14671,0.32063,34.57322,21.26733,0.23928,0.74708,34.7122,0.03625,0,0.17302
ENSMUSG00000043535,Setx,71.41325,107.92729,120.73947,75.49071,66.06227,107.62073,81.76211,72.96255,194.60765,124.02226,100.52282
ENSMUSG00000043537,Vmn1r225,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000043541,Casc1,0.58492,1.68713,0.29773,1.09805,1.18152,1.46989,1.39359,2.1994,1.26863,0.92916,0.21627
ENSMUSG00000043542,Zc2hc1a,28.4749,13.81489,49.789,17.35524,25.85641,11.56538,20.14242,12.70231,56.94331,15.1897,39.70738
ENSMUSG00000043556,Fbxl7,0.77103,0.29341,1.03059,1.60132,2.07194,0.48996,0.53158,1.75314,0.03625,0.20199,0.4758
ENSMUSG00000043557,Mdga1,2.18015,1.1492,8.33634,5.55124,7.53432,1.13945,1.40796,6.31131,0.83367,0.92916,2.42224
ENSMUSG00000043569,Cldn34c4,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000043572,Pars2,0.58492,2.00499,7.42026,1.43356,0.75343,1.60662,0.57468,1.05188,6.2344,2.2623,1.42739
ENSMUSG00000043583,4930470P17Rik,0,0,0.0229,0.0915,0,0,0,0,0,0,0
ENSMUSG00000043587,Pxylp1,14.35709,87.29053,17.56585,18.37703,19.40087,70.64569,18.69136,13.21231,13.30248,86.4116,27.37992
ENSMUSG00000043592,Unc5cl,29.85744,5.55041,11.06168,1.73857,0.97604,12.26045,25.58748,1.30689,0,5.77693,25.30372
ENSMUSG00000043602,Zfp3,1.32936,1.54042,3.54981,0.39652,0.70206,1.83451,1.26429,0.49407,2.68224,2.42389,1.90319
ENSMUSG00000043605,Olfr13,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000043613,Mmp3,0.61151,2.68962,226.04298,1.52506,1.69522,0.69506,6.69498,3.61785,23.23403,1.33314,2.76827
ENSMUSG00000043614,Vps37d,1.30277,0.85579,2.2215,2.79087,3.68154,0.8204,0.61778,2.50221,2.53726,0.88876,1.16786
ENSMUSG00000043621,Ubxn10,0.05317,0.70908,0.11451,0.01525,0.05137,0.53554,0.10057,0.01594,0,0.44438,0.21627
ENSMUSG00000043629,1700019D03Rik,1.99404,0.80689,0.87028,30.39454,21.91802,0.76343,1.6953,29.30934,0.43496,1.09075,1.12461
ENSMUSG00000043631,Ecm2,1.67499,1.93164,2.42761,3.08063,3.81853,1.34455,3.74976,4.11191,2.21104,3.39344,3.54685
ENSMUSG00000043633,Fam221b,0.45198,0.19561,0.48094,0.54902,0.54795,0.25068,0.37354,1.13157,0.76118,0.28279,0.30278
ENSMUSG00000043635,Adamts3,32.64909,22.37278,5.51939,4.23968,4.88018,23.19913,20.22862,6.391,5.98068,17.61358,30.2347
ENSMUSG00000043639,Rbm20,12.57575,140.86296,2.15279,3.78216,4.26374,174.21,41.46292,4.4466,1.77608,209.4643,43.25422
ENSMUSG00000043644,0610009L18Rik,2.25991,2.98304,1.168,0.99129,1.45549,1.49268,1.17809,1.08376,0.14499,1.97951,2.03295
ENSMUSG00000043648,Pld6,0.61151,0.26896,0.13741,0.30501,0.41096,0.27347,0.41664,0.52594,0.25373,0.28279,0.64881
ENSMUSG00000043659,Npsr1,0,0,0,0.0305,0,0,0,0,0.07249,0,0
ENSMUSG00000043664,Tmem221,1.43571,1.68713,4.05366,0.53377,0.5137,1.82311,1.98263,0.70126,0.14499,1.05035,0.99485
ENSMUSG00000043668,Tox3,2.18015,11.32087,0.61835,0.25926,0.27398,10.42594,3.40496,0.31875,0.03625,21.85539,5.57979
ENSMUSG00000043670,Diras1,0.02659,0.39122,0.18322,0.0305,0.23973,0.21649,0.05747,0.07969,0.18123,0.16159,0.08651
ENSMUSG00000043671,Dpy19l3,13.05432,29.51251,11.19909,26.33787,30.82221,20.74932,15.88981,34.69626,67.56354,17.00761,9.04013
ENSMUSG00000043673,Kcns3,2.41944,23.69314,0.45804,0.50327,0.53083,17.27401,3.92217,0.63751,0,26.05679,6.48813
ENSMUSG00000043681,Fam25c,4.62617,77.02106,5.19876,0.35076,0.47946,26.83397,7.28403,0.27094,0.18123,62.81909,15.3985
ENSMUSG00000043683,Fem1a,21.77492,21.19913,39.34568,33.49042,31.64414,34.55942,37.42581,40.03537,68.25223,21.81499,23.91959
ENSMUSG00000043687,1190005I06Rik,0.10635,0.12226,2.03828,1.96733,3.83565,0.67227,0.2155,1.40251,10.69273,0.76756,0.34603
ENSMUSG00000043692,Olfr399,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000043698,Olfr62,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000043702,Pde12,28.74077,27.36081,38.81893,179.95764,139.98421,42.85459,48.86188,171.6166,33.963,44.88232,38.23673
ENSMUSG00000043705,Capn13,0,0,0.06871,0.15251,0.03425,0.01139,0,0.09563,0,0,0
ENSMUSG00000043716,Rpl7,1502.28371,1332.02419,1405.79497,1819.78355,1736.98569,1466.09179,1433.54517,1667.90678,979.74384,1229.47669,1423.66955
ENSMUSG00000043719,Col6a6,0.63809,0.97805,0.29773,1.66232,1.66097,0.2051,1.89643,2.10377,0.07249,0.44438,0.90834
ENSMUSG00000043727,F830045P16Rik,0.02659,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000043733,Ptpn11,213.2826,171.94034,290.7183,237.39158,272.53684,208.90615,214.34001,257.37708,308.13179,170.39931,159.52158
ENSMUSG00000043740,B430306N03Rik,1.43571,1.39371,0.66416,0.28976,0.30822,0.75203,1.10625,0.35063,0.83367,1.37354,1.16786
ENSMUSG00000043747,1520401A03Rik,0.02659,0.31786,0.0229,0.0305,0,0.05697,0.05747,0.03188,0.14499,0.16159,0
ENSMUSG00000043753,Dmrta1,0.4254,0.19561,0.45804,4.98696,1.04453,0.18231,0.54594,1.49814,0.32622,0.12119,0.38929
ENSMUSG00000043760,Pkhd1,0.18611,0.44012,0.18322,0.01525,0,0.39881,0.15804,0.11156,0,0.24239,0.17302
ENSMUSG00000043773,1700048O20Rik,0.55833,0.19561,1.19091,0.83879,3.09934,0.44438,0.43101,1.7372,0.39871,0.52518,0.64881
ENSMUSG00000043782,Ccdc64b,17.44121,24.35333,29.10847,3.15688,3.64729,16.15735,12.45612,2.07189,1.63109,24.92565,21.32433
ENSMUSG00000043787,Defb12,0,0,0.0229,0,0,0,0,0,0,0,0
ENSMUSG00000043789,Vwce,0.05317,0.07335,0.18322,0.41177,0.53083,0.18231,0.11494,0.87657,0.43496,0.0404,0.04325
ENSMUSG00000043795,Prr33,0.18611,0.14671,1.78636,0.04575,0.03425,0.01139,0.11494,0.15938,1.12364,0.0808,0.5623
ENSMUSG00000043807,Ly6g5b,0.34563,0.17116,0.25192,0.47277,0.65069,0.26207,0.37354,0.39844,0.90616,0.32319,0.04325
ENSMUSG00000043811,Rtn4r,0.26587,0.14671,0.41224,5.00221,7.43158,0.55833,0.48848,4.41473,0.4712,0.16159,0.69207
ENSMUSG00000043822,Adamtsl5,0.79762,1.24701,19.2606,4.02617,3.04797,0.30765,0.94822,2.1994,12.14259,0.84836,1.16786
ENSMUSG00000043827,Olfr94,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000043831,Lysmd4,1.09008,4.69462,8.17602,1.35731,1.81509,4.77428,1.63783,1.45033,5.79945,5.04977,1.94644
ENSMUSG00000043832,Clec4a3,0,0.02445,0,0.04575,0.08562,0.01139,0.02873,0.09563,0,0,0
ENSMUSG00000043833,2900005J15Rik,0.8242,1.0025,1.05349,0.16776,0.15411,0.69506,0.71835,0.17531,0.61619,1.37354,0.77858
ENSMUSG00000043843,Tmem145,0,0,0,0.07625,0.20548,0.03418,0,0.07969,0.03625,0,0
ENSMUSG00000043850,Clrn1,1.14325,0.22006,1.03059,0.07625,0.18836,0.4216,0.58904,0.1275,0.5437,0.32319,0.21627
ENSMUSG00000043855,Olfr479,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000043857,Mgat5b,0.05317,0.02445,0.43514,0.10675,0.15411,0,0.02873,0.03188,0,0.0404,0.04325
ENSMUSG00000043859,1700049L16Rik,0.02659,0.22006,0,0,0,0.21649,0.15804,0,0,0.44438,0.12976
ENSMUSG00000043865,Tas2r118,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000043866,Taf10,32.72886,62.8394,60.59876,36.84557,32.62017,73.74499,48.1148,35.74815,92.5374,68.15165,52.2511
ENSMUSG00000043872,Zmym1,9.89044,10.7585,15.8711,17.38574,17.55154,13.36571,10.21488,17.3561,39.61746,14.22014,12.06793
ENSMUSG00000043873,Chil5,0,0,0,0,0,0,0,0.01594,0,0.0404,0
ENSMUSG00000043880,Olfr323,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000043881,Kbtbd7,16.27137,14.30391,18.1155,32.52963,33.03114,15.6446,17.48454,33.96313,12.72253,13.97775,15.78779
ENSMUSG00000043885,Slc36a4,8.26862,28.38776,57.82761,41.05474,43.06548,24.06511,12.85839,39.71662,34.79667,22.86534,12.06793
ENSMUSG00000043892,Olfr1018,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000043895,S1pr2,101.96195,82.3025,39.36858,12.71904,15.05151,103.23386,99.04551,14.04107,44.07579,56.96136,68.08215
ENSMUSG00000043897,Vmn2r2,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000043909,Trp53bp1,123.63053,146.16885,64.53791,114.44086,84.5556,108.3158,85.18144,113.50793,117.18505,171.57086,142.26314
ENSMUSG00000043911,Olfr922,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000043913,Ccdc60,0.39881,0.24451,0.32063,0.44227,0.73631,0.34183,0.40227,0.55782,0.4712,0.72717,0.4758
ENSMUSG00000043923,Ccdc84,0.18611,0.44012,0.80157,0.76253,0.61644,0.26207,0.51721,0.35063,0.21748,0.40398,0.21627
ENSMUSG00000043924,Ncmap,1.27619,8.24003,2.03828,0.59478,0.54795,6.586,2.44238,0.33469,8.19172,7.19087,3.0278
ENSMUSG00000043925,Olfr544,0,0,0,0,0.01712,0,0,0,0,0,0
ENSMUSG00000043929,Klhl15,18.292,19.34084,12.89384,25.40758,22.87693,14.56213,15.57374,21.57958,8.77166,16.28045,11.93817
ENSMUSG00000043931,Gimap7,0,0,0,0,0,0.01139,0,0.01594,0,0,0
ENSMUSG00000043932,Klri2,0,0,0,0,0.01712,0,0.01437,0.04781,0,0.0404,0
ENSMUSG00000043939,A530064D06Rik,0.31905,0.61128,0.18322,0.21351,0.23973,0.60391,0.63214,0.255,0.28997,0.64637,0.5623
ENSMUSG00000043940,Wdfy3,45.83635,156.48723,102.62397,143.17308,130.84028,125.79491,57.25216,134.67313,169.56129,186.43737,71.28296
ENSMUSG00000043943,Naalad2,0.45198,0.92914,2.93146,0.82353,1.18152,0.28486,1.35049,1.33876,0.65244,1.09075,1.12461
ENSMUSG00000043945,Adam6a,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000043948,Olfr691,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000043953,Ccrl2,14.17098,3.96108,3.77883,2.21134,3.13359,7.09875,9.78387,1.96033,1.05115,3.71663,6.57464
ENSMUSG00000043962,Thrap3,337.55122,259.10862,265.54897,243.20208,218.51235,270.23116,320.71265,260.80368,301.24495,329.76994,377.65264
ENSMUSG00000043964,Orai3,9.67774,18.68066,22.12336,11.07197,15.65083,15.80412,9.05116,11.26792,10.439,16.07846,9.7322
ENSMUSG00000043969,Emx2,0.18611,0.44012,1.39702,0.0915,0.25685,0.01139,0.28734,0.15938,4.1321,0.0404,0.51905
ENSMUSG00000043972,Opn5,0.02659,0,0,0,0,0,0,0.03188,0,0,0.04325
ENSMUSG00000043982,Krtap19-4,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000043986,Spata31d1d,0,0,0,0.0305,0.05137,0,0.01437,0.01594,0.03625,0,0
ENSMUSG00000043987,Cep164,32.72886,30.56391,28.99396,57.98296,58.78481,28.94194,23.80598,46.09168,33.52804,25.20843,22.75172
ENSMUSG00000043991,Pura,26.64038,24.40223,34.87978,23.77576,27.12355,25.28432,25.21394,28.01839,35.81158,29.40984,26.0823
ENSMUSG00000043998,Mgat2,68.08984,65.67573,75.00413,101.66082,96.9701,79.52198,95.12335,96.55027,76.58893,55.18385,67.82262
ENSMUSG00000043999,Gpr75,0.58492,0.44012,0.48094,0.71678,0.70206,0.74064,0.99132,0.90845,0.21748,0.84836,0.95159
ENSMUSG00000044005,Gls2,2.33967,4.62126,5.40488,4.98696,4.50347,3.47531,2.0832,4.84505,2.46476,2.98946,1.73017
ENSMUSG00000044006,Cilp2,0.23928,0.31786,0.41224,0.82353,1.28426,0.21649,0.18677,0.52594,0.10874,0.32319,0.25953
ENSMUSG00000044014,Npy5r,0,0,0.0458,0,0,0,0,0,0.14499,0,0
ENSMUSG00000044017,Adgrd1,7.33807,5.25699,2.81695,2.72987,4.40073,1.90288,9.03679,5.30724,0.32622,1.81792,4.45519
ENSMUSG00000044018,Mrpl50,14.7559,18.11829,34.30723,26.64288,17.70565,18.7325,15.3295,26.82306,41.71976,20.96663,17.64772
ENSMUSG00000044022,Pcdhb21,0.45198,0.73353,0.93898,1.05229,1.30138,0.93435,0.80455,1.4822,1.0149,1.25234,0.86508
ENSMUSG00000044024,Rell2,0.31905,0.34232,0.91608,0.38127,0.53083,0.36462,0.24424,0.43032,0.57994,0.44438,0.17302
ENSMUSG00000044025,Olfr790,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000044026,Slc35g1,9.25235,7.5554,15.73369,21.51866,23.63036,9.34346,9.25229,14.35982,13.51996,6.78689,8.78061
ENSMUSG00000044029,Olfr178,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000044030,Irf2bp1,23.79555,28.02099,38.88764,41.89353,35.78801,32.17797,24.81166,33.02281,36.86273,22.29977,20.76203
ENSMUSG00000044033,Ccdc141,59.90098,28.0699,54.87325,17.95001,14.28096,24.41834,34.10706,22.44021,13.15749,24.23888,55.10588
ENSMUSG00000044034,Npb,0.2127,0.56238,0.11451,0.27451,0.2226,0.36462,0.18677,0.15938,0.18123,0.40398,0.08651
ENSMUSG00000044037,Als2cl,92.23103,74.35589,119.80049,7.86933,6.67815,62.89745,67.38083,7.8732,60.53171,67.66687,88.67116
ENSMUSG00000044039,Olfr1288,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000044040,Olfr1497,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000044041,Krt13,0.05317,1.19811,0.09161,0.15251,0.13699,0.53554,0.28734,0.30282,1.26863,0.56557,0.77858
ENSMUSG00000044042,Fmn1,59.79464,35.33188,20.88665,13.77133,15.89056,46.02225,71.0444,18.39205,33.60054,40.39813,50.6507
ENSMUSG00000044043,Pcdhb14,3.58927,1.51597,2.38181,2.98913,4.48634,2.82583,4.68361,3.98441,1.73983,2.98946,4.84447
ENSMUSG00000044052,Ccr10,0.55833,0.95359,0.32063,0.38127,0.42809,0.58112,0.41664,0.3825,0.36247,1.13115,0.4758
